feature,importance
mileage_num,15.435185198312729
make,14.011400785731132
year_num,12.21241314652596
vin_prefix,11.737780867587066
color,11.372971960799
drivetrain,9.939317899404294
is_owner,7.659377244836686
sunroof,5.353912203750994
transmission,4.424479333524156
model,4.118855179675176
title_status,3.7343061798528137
