feature,importance
mileage_num,22.461336675176316
year_num,13.763442376728397
make,11.206500018370265
color,9.082834698850554
drivetrain,8.801045785416028
vin_prefix,8.574357752304097
model,8.537257139762009
is_owner,7.699584489128122
sunroof,3.6112026577760887
title_status,3.200611643057847
transmission,3.0618267634303
