make,pred_price
Land Rover,9279.790859492894
Lexus,9075.778300199185
GMC,9072.919596187521
Infiniti,8916.220824413042
Chrysler,8913.30024777647
Freightliner,8907.681944460623
Mercedes-Benz,8902.646605088676
CHEVROLET,8879.052048038915
chevrolet,8878.899039915223
Jeep,8873.858364918235
Suzuki,8832.608811149645
Mercedes-benz,8820.106983936272
Acura,8817.47388558166
Lincoln,8805.7432496859
Dodge,8805.003331283619
Ram,8799.024554865819
Cadillac,8786.660247128355
RAM,8762.521315174266
Jaguar,8712.094091909468
INFINITI,8708.752608634164
International,8704.146221522507
toyota,8694.905639147646
unknown,8693.760322291602
Audi,8685.59894370739
Ford,8679.462159502731
Mazda,8667.690342635013
Tesla,8665.937901751411
Pontiac,8665.53617334437
Subaru,8587.59171732858
Toyota,8576.375817880979
CHRYSLER,8564.89442494187
Mercedes,8559.530107967477
NISSAN,8551.847853049887
ford,8535.067454264572
jeep,8531.844902994037
cadillac,8508.981372605864
Hyundai,8507.792389217107
BMW,8478.998791948181
Maserati,8477.173747364792
mercedes-benz,8474.755346930426
Hummer,8461.811238443615
pontiac,8410.537619400398
Chevrolet,8369.250590628599
bmw,8335.419363291827
lexus,8332.182422924287
volvo,8324.892140954344
Mercedes Benz,8315.86659922232
mazda,8291.67125134502
Chevy,8288.349877205033
Mitsubishi,8285.919228646973
JEEP,8280.255257858089
chrysler,8271.699642293781
AMC,8229.822920659914
Scion,8126.574226457773
Honda,8122.629118570503
Saab,8113.931547561847
volkswagen,8094.5842581311435
Kia,8082.341967474994
Mercury,8070.3188408652
VW,8065.735366027036
kia,8059.46436625587
tesla,8051.354383731357
Mini,8049.280893757827
Fiat,8042.491220488247
TESLA,8007.948513827525
SUBARU,7991.269060491353
Nissan,7881.08051626176
Volvo,7875.086665235579
Buick,7868.299513077759
honda,7856.878191584732
chevy,7852.066857114328
acura,7732.5129330073105
FORD,7719.2804816656135
Volkswagen,7697.717670458583
subaru,7651.272237255678
HONDA,7612.953194873732
dodge,7562.855945336029
TOYOTA,7506.703369604477
hyundai,7505.405532593612
ACURA,7484.270725187082
nissan,7407.009294009999
