make,pred_price
Suzuki,9296.300206525952
Mercedes-benz,9256.815330424733
mercedes-benz,9255.993199415285
Hummer,9239.59884423457
unknown,9237.084944320555
Pontiac,9233.2342611103
Maserati,9228.496538638903
RAM,9207.706296366416
Land Rover,9206.11961355267
CHRYSLER,9185.492139914739
pontiac,9184.513752439738
Mercedes Benz,9180.568636301727
International,9167.633685903114
chevrolet,9160.26545147137
Freightliner,9157.955093478642
Ram,9131.862169181992
cadillac,9093.170476098643
NISSAN,9088.382268154308
Lexus,9076.832972036425
Lincoln,9066.748623518213
Mercedes,9013.461690275008
GMC,8978.245894436983
INFINITI,8924.074826895001
Cadillac,8917.220940688967
Dodge,8900.486621852075
Infiniti,8897.271526140892
Acura,8881.56208229187
Jaguar,8859.579072959707
Jeep,8845.961656110981
toyota,8816.820905678702
JEEP,8816.029514956597
Mazda,8815.592637154072
Saab,8790.465175203331
Ford,8776.012834331545
Toyota,8745.745076458537
volvo,8740.388597645782
CHEVROLET,8729.445948528448
Tesla,8722.641109859083
Chrysler,8706.389314297234
Mercedes-Benz,8706.38200068879
mazda,8689.128753880881
Mitsubishi,8689.128753880881
lexus,8688.839534622159
chrysler,8679.400579429635
bmw,8676.00947861774
AMC,8601.269054320877
Chevrolet,8570.27531003772
Scion,8553.518071246343
Hyundai,8529.665454937585
ford,8509.2450657406
jeep,8507.192989300722
BMW,8495.959128531298
Audi,8480.656305585264
Honda,8388.10855827197
Subaru,8361.018439886831
Buick,8327.734426642102
volkswagen,8255.198230732862
Mercury,8225.656448125097
Chevy,8217.972003369252
Mini,8213.148489479472
SUBARU,8141.145159662434
Kia,8130.3899857693905
VW,8117.146131900282
Fiat,8096.319702662353
kia,8052.101570320322
chevy,8039.8365800621705
TESLA,8014.859594878524
tesla,8014.560919835308
Volkswagen,7951.5008087603055
FORD,7807.36200464558
TOYOTA,7784.008372136143
hyundai,7750.797370170054
Nissan,7701.480033216851
ACURA,7671.22886834811
honda,7633.635178596932
subaru,7590.875787758124
nissan,7565.829109270124
dodge,7519.903004501541
HONDA,7498.4480748713595
Volvo,7497.856099075911
acura,7442.757588897241
