make,pred_price
Land Rover,9338.734021192988
Lexus,9046.479348992232
mercedes-benz,9021.434152275662
Jeep,9011.76357260776
GMC,8987.980325962473
Mercedes Benz,8938.048573713399
RAM,8908.505732176007
unknown,8881.094429462288
Mercedes-Benz,8877.34576072975
Mercedes-benz,8869.883357820649
Suzuki,8852.2514879191
Ram,8850.131019383301
INFINITI,8834.164147416837
toyota,8817.157661761023
Ford,8808.711023163462
Freightliner,8749.114803494662
Chevrolet,8732.310681237244
JEEP,8728.91137808815
Dodge,8722.383001596381
Mercedes,8714.69339923489
CHRYSLER,8704.375441210168
Maserati,8697.388286759719
CHEVROLET,8697.335689805786
Hummer,8695.819250724548
chevrolet,8673.767259526856
Subaru,8656.594143694436
Audi,8655.865266210809
NISSAN,8649.43388998557
pontiac,8635.437571140294
cadillac,8629.742057135429
volvo,8627.686470696048
International,8617.051827899299
bmw,8582.94392606949
Infiniti,8562.672107201015
Chrysler,8555.99592558232
BMW,8529.561589341536
Lincoln,8529.144464134868
Mazda,8526.75802299997
Jaguar,8516.46116761452
Pontiac,8496.419633008563
Saab,8484.234182619897
Toyota,8482.396668809082
lexus,8465.815735181082
chrysler,8433.055668630544
Cadillac,8424.98121023142
AMC,8403.502871762239
Acura,8384.621925544176
Fiat,8377.096103905542
mazda,8375.902947320703
SUBARU,8367.847052946401
Mitsubishi,8357.665215995008
jeep,8355.28322781953
Mercury,8314.618020702315
ford,8308.847129234271
tesla,8283.22547990244
Hyundai,8274.799098384086
VW,8254.931439260878
Mini,8195.16440860907
TESLA,8172.972837869965
Scion,8159.994387902431
kia,8083.232040662487
Tesla,8077.780918582879
Honda,8067.921306020275
chevy,8041.277763743262
Buick,8039.827675767987
Kia,7948.624097013435
Chevy,7909.503175179759
volkswagen,7905.140357015564
subaru,7901.941705479225
Volkswagen,7865.755273877145
honda,7860.520736176463
FORD,7794.580122296155
Nissan,7782.63540920062
TOYOTA,7726.369171964226
hyundai,7669.111570390713
ACURA,7659.957289084624
Volvo,7613.23715116263
acura,7575.328230130132
HONDA,7538.818669045998
dodge,7447.75299495422
nissan,7195.524328992522
