feature,importance
mileage_num,16.45095062228733
make,13.451867397064309
year_num,13.082719818131014
vin_prefix,11.151987379547824
color,9.641279701992849
drivetrain,8.811174859917585
is_owner,6.696885081961109
sunroof,6.437675402484401
model,6.383201911050809
transmission,4.2916914767268795
title_status,3.6005663488358235
