make,pred_price
Land Rover,9365.620733267077
RAM,9209.37428276509
Pontiac,9197.038342456262
Suzuki,9140.687878779932
Lexus,9121.193153027307
Mercedes-benz,9121.066227736492
Hummer,9108.40484141854
CHRYSLER,9090.773448065534
Ram,9063.623960665536
Mercedes Benz,9022.72752314435
Maserati,9022.49108001701
Lincoln,9008.489986897594
unknown,9001.497337667777
International,8970.321023048395
GMC,8964.044976665655
pontiac,8961.044250512487
mercedes-benz,8960.193497171023
Freightliner,8957.90702612259
Dodge,8836.429435920047
toyota,8832.532129271236
INFINITI,8811.814210337769
Ford,8803.103248287536
chevrolet,8792.229988387928
Mercedes-Benz,8783.269657506591
Toyota,8782.445900570036
Jaguar,8763.963731005744
Chevrolet,8761.232369801244
Infiniti,8733.702356344784
Mazda,8721.268150649214
CHEVROLET,8707.493328838054
Jeep,8702.173361521658
Audi,8654.399771703584
Acura,8648.892911285167
BMW,8628.495601606128
Mercedes,8608.019292078709
cadillac,8527.91496692315
ford,8508.744151947025
Cadillac,8478.370181490642
Chrysler,8470.160854124335
JEEP,8452.51744904126
NISSAN,8401.449725751692
chrysler,8399.454443660059
Buick,8385.153130463406
Mini,8381.232902178564
Saab,8380.197448189656
bmw,8378.076612848397
Subaru,8376.378698550105
volvo,8366.751060944063
lexus,8358.134974680026
Chevy,8348.62373476896
Mitsubishi,8343.677470315843
mazda,8342.465572986042
Scion,8327.970144069344
jeep,8312.846520524883
Hyundai,8312.149506806054
AMC,8305.238902754565
Kia,8280.19565057742
SUBARU,8236.757651243219
Tesla,8234.698033812796
Mercury,8189.186399502077
VW,8181.045805516508
tesla,8149.53209254698
TESLA,8129.563928966893
Fiat,8125.332115322324
volkswagen,8095.123347710931
kia,8035.848347692549
Volkswagen,7994.990702800406
Nissan,7979.0444250729
Honda,7973.167157935502
hyundai,7923.503391649157
chevy,7877.171362019328
honda,7852.571475673939
FORD,7773.37793870608
TOYOTA,7732.21778138271
acura,7718.141202304229
ACURA,7700.329739621341
HONDA,7693.137889471025
dodge,7659.487270504798
Volvo,7646.8958542307055
nissan,7634.883047603795
subaru,7612.341331812323
