make,pred_price
Land Rover,9047.712341440007
Lexus,8978.003213567494
Mercedes-benz,8943.69382904343
Jeep,8940.60846693316
Toyota,8924.531245864724
Ram,8895.355763197083
mercedes-benz,8894.243673529658
CHRYSLER,8878.874904773425
Pontiac,8875.199382961688
GMC,8862.134434809292
Mercedes Benz,8812.945894427578
Mercedes-Benz,8789.007401568275
Acura,8699.453458856095
chevrolet,8698.865024779396
Freightliner,8696.80829291606
unknown,8696.054896404366
Ford,8683.016175274186
cadillac,8673.761853856713
Suzuki,8654.297571408933
Lincoln,8640.02998387513
INFINITI,8635.58521739819
Dodge,8635.156894585378
Jaguar,8605.063726668579
International,8594.984336718026
Chevrolet,8587.838474955657
Mercedes,8587.426640964715
RAM,8563.044013462139
NISSAN,8557.503847854801
Hummer,8555.0164323715
toyota,8554.243748084631
Maserati,8550.233510529832
BMW,8538.224028796812
Cadillac,8515.29402059024
pontiac,8502.07973083938
Hyundai,8490.882165970888
Mazda,8462.72407844414
Audi,8455.735584182612
JEEP,8418.904094434603
Infiniti,8418.350418119846
lexus,8417.166168382651
mazda,8409.23499525681
chrysler,8406.503547948774
bmw,8401.911288931658
Scion,8393.536803034782
Mitsubishi,8389.874613808079
Saab,8376.454334309317
volvo,8374.911421362258
Chrysler,8374.504113294819
CHEVROLET,8344.535351003231
Mini,8325.307836317514
Subaru,8317.769887443603
AMC,8256.241171146201
jeep,8245.304513607107
ford,8206.589691591782
Chevy,8184.372025487614
kia,8111.979023667892
Mercury,8084.08110844746
TESLA,8069.694373512207
tesla,8066.340716910006
VW,8043.090264660508
Buick,8042.887876679609
Fiat,8031.482137500171
SUBARU,8029.317465992619
Tesla,8016.165290082938
chevy,7989.523063684303
Volkswagen,7984.000489739582
volkswagen,7980.924610583426
Kia,7919.839991809505
Honda,7770.580556185894
acura,7649.6866722450495
honda,7637.69675674458
hyundai,7576.1331915102
Nissan,7501.246354198634
FORD,7356.210648757454
dodge,7336.680997164008
HONDA,7322.326363497239
TOYOTA,7305.3917988970525
ACURA,7251.874414224406
subaru,7244.133924172804
Volvo,7173.956745124083
nissan,7071.255294354537
