make,pred_price
Jeep,9118.034238207289
Volkswagen,9113.159254930808
toyota,9086.309303280052
Subaru,9062.178425027558
CHEVROLET,9024.065474788198
cadillac,9013.932563160814
Land Rover,8884.997479417449
Ford,8880.328682702228
Nissan,8860.599215983999
Mercedes-Benz,8851.827053562338
BMW,8847.405977550476
Mazda,8846.914611262742
Audi,8800.670987203768
Lexus,8758.791451723355
Chevrolet,8744.701595927048
Dodge,8531.73774810699
Toyota,8431.729980386139
mercedes-benz,8361.896449445536
Cadillac,8357.409970903787
Jaguar,8347.888603624906
Acura,8330.321372708642
pontiac,8330.249380259149
chevrolet,8321.361312770254
Pontiac,8226.98943422305
Honda,8013.232664666733
chevy,7995.338182763365
honda,7982.189696408931
ford,7981.50427765308
Volvo,7614.17177078598
hyundai,7606.905913780315
HONDA,7602.222669516317
Hyundai,7596.358209066848
Kia,7596.187346377704
acura,7594.262104510717
TESLA,7592.618198795428
Tesla,7592.618198795428
Chevy,7587.976105962967
subaru,7585.9236094699945
mazda,7577.980109560705
Mini,7576.080918344787
dodge,7571.707586334162
