feature,importance
mileage_num,0.24740436067561097
year_num,0.15348820155177523
make,0.12673750009383797
vin_prefix,0.11911645663899569
drivetrain,0.10375090221073076
color,0.0871035176326036
model,0.05658556939961038
is_owner,0.032504906175422864
sunroof,0.028513269615766612
transmission,0.016293357759882648
title_status,0.008831939426713897
