feature,importance
mileage_num,20.055381938059533
year_num,13.384868089427929
make,11.314152770729947
vin_prefix,10.670143661417471
model,9.916142592209376
drivetrain,8.874551617974099
color,8.23290354154639
is_owner,5.6045290846155895
sunroof,4.677174959560648
transmission,4.053843397414402
title_status,3.2163083470446487
