feature,importance
mileage_num,17.67083929365979
year_num,14.786027473594993
make,12.298432068751135
is_owner,9.135201266077791
drivetrain,8.386174750732863
vin_prefix,7.768843675477868
color,7.581917234845055
model,6.970290166428153
transmission,5.726180820216705
title_status,5.471907445269757
sunroof,4.204185804946044
