make,pred_price
Ford,8752.935701663171
Land Rover,8737.503156596198
chevrolet,8712.58514325855
Lexus,8647.527004980377
toyota,8611.273144763338
GMC,8592.109759829491
Ram,8585.877516639133
Cadillac,8582.489053307434
mercedes-benz,8572.314357037149
CHRYSLER,8571.579081334881
cadillac,8555.771695309184
Jeep,8539.985042979539
Dodge,8533.371509134902
INFINITI,8484.392754777065
Mercedes-benz,8457.2457102724
Pontiac,8456.435469750046
Acura,8448.018748393757
Hummer,8439.583118839862
Infiniti,8432.917127094697
Mercedes Benz,8432.173627348933
Toyota,8419.863549838392
RAM,8418.859683794446
Jaguar,8413.881613593547
Mercedes-Benz,8410.195741063333
unknown,8406.007238048433
Suzuki,8401.985133305645
CHEVROLET,8398.11022166636
Mazda,8398.070972987574
pontiac,8381.99871113887
Maserati,8373.113754264989
Freightliner,8349.41051858238
ford,8349.227111067332
International,8337.703370156942
Lincoln,8333.258551685165
NISSAN,8328.373645971384
Mercedes,8325.62102832354
Chrysler,8305.120333770938
Hyundai,8256.995470020183
BMW,8244.249598750199
Chevrolet,8230.664302412557
jeep,8204.135783394533
Subaru,8200.998770955262
Audi,8191.278557145509
Buick,8175.168715847614
Saab,8160.129254244974
Chevy,8138.86610635556
Scion,8129.7762239194235
JEEP,8103.796345309559
mazda,8093.362021498697
Mitsubishi,8093.362021498697
chrysler,8090.5658649833285
volkswagen,8090.078051117276
lexus,8078.51245700595
volvo,8071.647459528803
bmw,8069.265096621587
Honda,8030.556368057288
Tesla,8006.96639930791
AMC,7997.219948848543
VW,7936.757346611585
Mercury,7929.63287957714
SUBARU,7924.190507009565
kia,7905.841721299181
Mini,7863.158047108476
Kia,7807.463196077018
Nissan,7806.369682510499
Volkswagen,7758.657902198367
chevy,7734.796349791124
tesla,7680.122200129746
TESLA,7678.664766070156
hyundai,7629.384526388385
Fiat,7597.036020201163
honda,7554.401390626686
FORD,7512.131097745227
subaru,7503.201561770988
HONDA,7488.955044719155
dodge,7487.040350226047
acura,7453.343271805513
nissan,7449.847059704904
Volvo,7449.075680383244
TOYOTA,7440.396310479801
ACURA,7393.776550388866
