make,pred_price
unknown,9068.687136286475
Land Rover,9048.188939345935
Mercedes-benz,9013.950832333356
Suzuki,9000.337456457735
RAM,8980.253337841523
Hummer,8941.709021700215
Mercedes Benz,8929.827848554905
Freightliner,8913.797430079043
Maserati,8912.031121795784
CHRYSLER,8887.729849527383
International,8871.582209218419
pontiac,8848.530091602905
Mercedes,8846.590749284887
Toyota,8841.391191787368
mercedes-benz,8811.168026529316
Ram,8787.326351291684
Jeep,8784.436192960788
GMC,8780.22103471427
Pontiac,8727.60497767813
NISSAN,8687.700678513133
Lincoln,8679.506360218542
Acura,8675.974600820722
toyota,8649.36454840125
cadillac,8631.539503657978
INFINITI,8600.7414064555
Dodge,8599.572677447555
Cadillac,8595.550131753978
Jaguar,8585.584137754178
Hyundai,8557.908181172445
Mazda,8551.327919142153
Lexus,8542.32454880559
chevrolet,8540.02530222711
Mercedes-Benz,8529.140539850585
Infiniti,8515.65293731092
CHEVROLET,8514.089885699663
Ford,8496.81676810911
ford,8399.943012285039
Chrysler,8393.85528368223
jeep,8383.817336668642
Audi,8365.634154114377
Chevy,8363.029759323881
Subaru,8358.645853574382
bmw,8323.387250110227
volvo,8320.770540840185
Chevrolet,8312.7312413956
JEEP,8306.949637906713
BMW,8243.942988734456
chrysler,8236.063997833953
lexus,8235.870012698138
mazda,8233.280813821299
Mitsubishi,8233.280813821299
Saab,8207.77021543451
Buick,8142.7091275007515
AMC,8079.402429414967
Kia,8042.237654293676
Scion,8034.887479243476
Tesla,8010.986838791361
Fiat,8006.889436699459
volkswagen,8006.140392255448
Honda,7999.447746947625
Mini,7980.741554041949
SUBARU,7933.2663954183245
VW,7922.664164993114
Mercury,7918.044688516888
tesla,7909.954238456347
chevy,7889.352672007839
TESLA,7860.714509246623
Volkswagen,7751.412971947755
kia,7695.887446218419
Nissan,7691.5064386522745
subaru,7611.181568925565
honda,7567.811723972326
acura,7502.739067040926
FORD,7483.121022902683
HONDA,7427.61776866865
ACURA,7423.966835700382
hyundai,7419.241023737874
dodge,7406.5925951340505
nissan,7403.121123193829
TOYOTA,7393.402029710786
Volvo,7263.579395742048
