feature,importance
mileage_num,26.912765270936916
year_num,14.933288767036057
make,12.071365958166016
model,10.667365015949988
drivetrain,8.016131399031284
color,7.272080588838637
vin_prefix,7.0173579526839065
is_owner,4.79363978118551
sunroof,3.735548608266237
transmission,2.358842355486707
title_status,2.221614302418647
