feature,importance
mileage_num,21.730770662834715
make,13.69700006723432
year_num,13.410964187989025
drivetrain,10.27563862297726
color,9.065812240176905
vin_prefix,8.52000485670673
is_owner,6.3485927959088295
sunroof,4.7706534570943715
model,4.760602766526394
title_status,3.9118229384375423
transmission,3.5081374041138953
