feature,importance
mileage_num,22.046138520868727
year_num,12.263938768388792
make,9.963781426527268
color,9.950880309554767
vin_prefix,9.325104106557593
model,9.133836713716155
drivetrain,8.344852860042334
is_owner,7.589596824368114
transmission,3.9578323160575524
sunroof,3.9346750828113155
title_status,3.4893630711073
