make,pred_price
Land Rover,9204.410504361813
Lexus,8958.39630577322
Ram,8948.281590489874
Mercedes-Benz,8918.668448374292
GMC,8863.25981991998
Toyota,8813.420758612854
Mercedes-benz,8811.914902358549
CHRYSLER,8788.268269175453
Pontiac,8769.981385639
INFINITI,8749.89379712371
Chevrolet,8701.926429070048
Ford,8689.497259879361
BMW,8655.249971849911
Mercedes,8635.427058487683
cadillac,8631.113330751403
Jaguar,8573.508456445361
NISSAN,8539.61342512725
Jeep,8539.06585696414
Cadillac,8522.678145484526
ford,8517.26025640588
toyota,8516.546587227545
Mercedes Benz,8503.650509412704
Audi,8496.320113316302
Chrysler,8471.059812854151
chevrolet,8452.547988405799
Dodge,8435.487940779998
volvo,8435.25941866887
chrysler,8428.322357860447
mercedes-benz,8425.777733820083
lexus,8425.27150177894
RAM,8416.518725575594
CHEVROLET,8414.427181070208
Hyundai,8401.575771425982
Suzuki,8387.79070949412
Tesla,8362.905630181873
chevy,8361.798186472124
bmw,8315.859880918422
Maserati,8312.334528674646
Infiniti,8311.411381586899
unknown,8304.923631904943
International,8302.258961792104
Mazda,8300.74179260668
jeep,8300.67091487006
JEEP,8292.648794667331
Lincoln,8287.93474812887
Hummer,8286.083975563428
pontiac,8268.769292371999
Mini,8250.381352691884
Freightliner,8237.897957107332
Acura,8236.37517305842
Mitsubishi,8233.911627832274
mazda,8201.877720298806
Saab,8195.334684811394
AMC,8187.260004741721
Scion,8169.050770773957
Subaru,8144.263506654021
Chevy,8123.010214640822
kia,8116.047517943123
acura,8106.108027417262
Mercury,8050.289913400038
honda,8037.253168157777
volkswagen,8028.1188797806335
VW,8020.9853846766655
Fiat,8011.066612534565
Kia,7961.286564365163
tesla,7935.710355344574
Volkswagen,7926.491856938621
SUBARU,7895.990484549982
TESLA,7879.965855202096
Buick,7879.039628437696
HONDA,7777.725866991593
Honda,7768.710988564378
Nissan,7684.539531986426
subaru,7654.177068217391
hyundai,7577.044530129453
ACURA,7539.337640348588
TOYOTA,7523.407591850105
nissan,7446.115208903781
FORD,7434.862392394368
dodge,7416.087238376676
Volvo,7404.560935424378
