make,pred_price
Lexus,9171.131723108623
Land Rover,9055.302426409198
GMC,9016.688728044855
Mercedes-Benz,8963.60503619459
Ford,8890.933253417665
Toyota,8872.865145770438
Jeep,8837.271767201817
Mercedes-benz,8726.181237195005
Chevrolet,8668.522124243182
Subaru,8656.284577673026
Mercedes,8636.266025191966
Pontiac,8630.667967284486
BMW,8622.427592483684
mercedes-benz,8561.435989932268
Audi,8561.071367439505
CHRYSLER,8540.211848468965
toyota,8525.15419770875
chevrolet,8483.245020800161
CHEVROLET,8480.574476909507
Ram,8417.066433903597
INFINITI,8410.781717742362
Dodge,8399.76363096294
Lincoln,8362.423689195131
Acura,8351.743714059898
Jaguar,8348.762380022305
Suzuki,8339.947335287114
ford,8314.7780338092
Infiniti,8305.015821531659
cadillac,8304.645531943175
Mazda,8283.183185159147
Mercedes Benz,8271.412647215113
Freightliner,8253.040317864388
RAM,8240.324669965185
jeep,8207.78821310236
Tesla,8206.189901956743
Hyundai,8200.484552088883
NISSAN,8166.812800198704
Chrysler,8151.01511735642
unknown,8146.105473487063
International,8145.1405321741995
Cadillac,8123.118509479259
Chevy,8094.112063921356
Honda,8081.920073654453
Hummer,8043.900058129453
Maserati,8028.925249396316
Buick,8008.934626726226
lexus,8003.499352592868
pontiac,7988.5081415370305
JEEP,7966.311388290561
chrysler,7955.783711006481
volvo,7948.876434228921
Mitsubishi,7947.190652987605
mazda,7947.190652987605
bmw,7898.60016696182
Scion,7862.17009674864
AMC,7858.0101016828585
SUBARU,7838.659132306213
Saab,7824.091596002777
Mercury,7768.129733226276
volkswagen,7766.9184004882545
chevy,7747.026946580382
kia,7742.551946440818
tesla,7734.140314450117
VW,7698.03191906292
TESLA,7685.626636633681
Kia,7680.643964129956
Fiat,7678.225269935843
Nissan,7660.898372809468
honda,7623.4052184721095
Volkswagen,7619.647802810797
Mini,7552.718766865729
FORD,7371.121396269146
subaru,7333.229656254942
acura,7303.91357388431
TOYOTA,7279.347626767663
Volvo,7207.756620952099
hyundai,7149.665289992097
ACURA,7142.056130591967
dodge,7030.0737889019165
nissan,6997.31938145222
HONDA,6965.258592498467
