feature,importance
transmission,18.436779740979237
vin_prefix,17.47501088282111
year_num,13.57776936237498
drivetrain,10.82812844400725
mileage_num,9.964703586685005
sunroof,9.30512693092435
color,9.056892430006986
make,6.686114465629593
is_owner,2.357817074144858
model,2.311657082426659
title_status,0.0
