feature,importance
vin_prefix,22.310659100009975
year_num,15.167909528945128
mileage_num,14.414652370382932
drivetrain,11.636623613293926
transmission,10.407855709589377
color,8.106450291167478
make,7.200798216549456
sunroof,7.092334348522285
is_owner,2.608124592568875
model,1.0519131617500572
title_status,0.00267906722051072
