feature,importance
mileage_num,19.1031762896109
year_num,14.380040745041326
make,11.745684691747941
vin_prefix,11.556020012169967
drivetrain,7.984192377033066
is_owner,7.445354552720774
color,7.413603910947451
transmission,6.054147414428919
model,5.288208466134936
title_status,4.982890197207007
sunroof,4.046681342957796
