feature,importance
mileage_num,23.329034211663043
make,12.892031943993466
year_num,12.881046299199612
vin_prefix,9.591456096337307
drivetrain,8.674021266316457
color,8.432603345925758
model,6.888032925115353
is_owner,6.31038689017656
sunroof,4.176587677264355
title_status,3.4794309447663876
transmission,3.345368399241661
