make,pred_price
Land Rover,9453.03414847898
Ford,9185.474336171626
Ram,8991.603977110328
Lexus,8955.12895975921
cadillac,8905.09671909911
chevrolet,8890.263351950436
Toyota,8887.927210384607
Mercedes-benz,8875.02822302535
Jeep,8806.975914715522
CHRYSLER,8782.775850398335
NISSAN,8782.138307425837
INFINITI,8780.266685365516
Pontiac,8764.174683086141
Suzuki,8727.091232189348
Chevrolet,8688.274972656074
mercedes-benz,8683.336070251211
Jaguar,8679.920083010265
Audi,8648.180787444959
Mercedes Benz,8640.82066203141
GMC,8639.674930408299
unknown,8639.60656060731
BMW,8631.134286207543
Cadillac,8602.049545519647
RAM,8581.844163888842
Mercedes-Benz,8571.257430895404
Dodge,8541.556190903148
lexus,8540.64526683587
Maserati,8539.961508923272
Lincoln,8512.847936831195
Acura,8508.155509509132
toyota,8501.551488726293
chrysler,8500.758190211785
JEEP,8489.324816498642
Mitsubishi,8487.81507946602
mazda,8480.434164612989
bmw,8460.382627700152
Hummer,8458.806631504744
Freightliner,8448.876510304204
Mercedes,8443.995923260602
Subaru,8443.688066444502
Saab,8423.533130368816
International,8411.500050488867
volvo,8410.927497669376
CHEVROLET,8394.443235029918
pontiac,8373.710533269474
Buick,8327.321032441921
Mazda,8326.959877391459
Hyundai,8324.261208856222
volkswagen,8309.223158147477
Infiniti,8299.297030555379
Scion,8294.63124433442
AMC,8235.121555175161
jeep,8190.490133780042
Chrysler,8168.232756704972
Mercury,8158.852275324355
Mini,8119.94553560249
VW,8092.060106536869
ford,8090.793915578654
Kia,8083.023204854632
Chevy,8061.184435446058
Fiat,8026.993103359355
SUBARU,8007.118560209382
honda,7981.615986694082
Tesla,7962.764509904702
kia,7930.824019105707
Honda,7873.055123547433
chevy,7851.070541597356
Volkswagen,7805.085467140405
tesla,7783.002630676644
TESLA,7762.420367193251
Volvo,7725.349973924709
acura,7713.291738730372
TOYOTA,7687.988568642891
dodge,7685.90266710824
FORD,7657.078602068054
HONDA,7643.743901867728
ACURA,7622.554018926158
subaru,7587.255165899587
hyundai,7478.954419976294
Nissan,7457.088958469942
nissan,7453.350565845567
