make,pred_price
Land Rover,9058.334710103629
toyota,8902.71231707783
Lexus,8873.105821714295
chevrolet,8810.304940647628
Freightliner,8791.16420680869
Ram,8748.514051333454
CHRYSLER,8710.783112596502
Toyota,8661.21917027255
jeep,8660.289818210611
Jeep,8646.887926697458
unknown,8644.108146453453
cadillac,8629.5276271197
Lincoln,8625.144828031356
GMC,8619.04609975494
Mercedes-benz,8595.88387580551
Ford,8590.587144642916
RAM,8586.792607989568
Chrysler,8583.523045556689
Mercedes-Benz,8570.259666256778
INFINITI,8556.496289997662
NISSAN,8541.13050491763
BMW,8536.875654394511
International,8512.159609797138
Dodge,8494.97072832663
Audi,8471.63002222742
Suzuki,8469.698630352434
Mercedes,8461.900741454094
Pontiac,8456.241002113164
Hummer,8442.317630759853
Chevrolet,8435.925293632521
Jaguar,8433.77380511928
Maserati,8416.912666603877
Mercedes Benz,8410.570536525454
Cadillac,8410.459992174985
Acura,8407.77522096983
Mazda,8398.101967534152
mercedes-benz,8391.177004663412
ford,8370.383210344273
pontiac,8351.683494846111
Hyundai,8342.63041214622
Infiniti,8330.1246887881
Subaru,8311.779440576007
CHEVROLET,8303.428685426601
Tesla,8212.988675136168
Buick,8198.620144060915
Honda,8110.020721612096
JEEP,8089.48924195491
volkswagen,8046.157654357429
bmw,8044.8114368455435
Chevy,8044.4070161067975
chrysler,8042.0773443161725
lexus,8041.129155846853
volvo,8027.5258583025925
Mitsubishi,8020.633527706286
mazda,7998.075475456404
Scion,7991.775467699163
AMC,7981.893048262812
Saab,7971.23632732188
Mercury,7941.442708965078
SUBARU,7908.428002950843
VW,7906.79917141272
TOYOTA,7884.176962277807
hyundai,7866.219661001794
Nissan,7822.253305416086
Kia,7820.522620077499
Mini,7812.02298022784
kia,7797.625088577173
ACURA,7765.478779787816
nissan,7728.839009911619
FORD,7725.6231301297785
tesla,7679.65102222356
chevy,7655.831295853729
TESLA,7645.085290327807
Fiat,7594.306415189704
dodge,7560.089734956989
Volvo,7541.054055359887
HONDA,7502.04270027226
Volkswagen,7488.943165003842
honda,7367.521558499754
subaru,7307.469252226777
acura,7139.697903581608
