make,pred_price
CHRYSLER,9305.160161378892
Land Rover,9204.093741715698
Ram,9132.228596327057
Mercedes Benz,9019.266002733573
RAM,9007.322132035772
INFINITI,8968.232749357974
Lexus,8966.164598874457
Toyota,8964.745849107385
unknown,8955.176688540589
Maserati,8933.822042119647
Hummer,8872.598706137158
Jeep,8845.937603730517
Freightliner,8840.039956666997
cadillac,8822.466923718164
Ford,8821.630369413639
Dodge,8812.018932301069
Acura,8800.79091256004
Jaguar,8790.300130088977
Pontiac,8771.898412483722
toyota,8752.357893576454
chevrolet,8746.72182184591
Mercedes,8745.250716752316
mercedes-benz,8735.809654550121
International,8734.135475083174
Audi,8734.057435187227
Mercedes-benz,8732.840490390376
pontiac,8730.933474122421
Suzuki,8722.048570909836
NISSAN,8705.129098433794
Cadillac,8692.781695327732
GMC,8684.092172211538
Infiniti,8627.457947888242
Lincoln,8625.744922328608
Chrysler,8601.306144259559
Mercedes-Benz,8599.548459426429
CHEVROLET,8583.488687528228
Chevrolet,8529.058498901237
Mazda,8520.725049906492
jeep,8475.887767026483
volkswagen,8474.864427950488
BMW,8467.30362600875
Hyundai,8465.449459109943
JEEP,8454.7952692009
Subaru,8449.889995017988
Saab,8422.884449589334
volvo,8403.418595975409
ford,8401.342951158516
bmw,8390.328456458834
Buick,8344.344816120401
AMC,8313.763540748347
Chevy,8295.453059942427
lexus,8270.598404855878
Tesla,8268.898718729766
Fiat,8245.186104426946
Kia,8238.047290614208
chevy,8238.006744219972
mazda,8228.873671353233
Mitsubishi,8228.873671353233
chrysler,8227.38786050423
Scion,8207.436030516932
Mini,8172.567386487344
tesla,8157.278804687384
SUBARU,8130.349163172547
Mercury,8125.897044614971
TESLA,8122.653137702775
VW,8089.345699304802
Volkswagen,8061.653526378945
honda,8030.448268611211
Honda,8001.159697222031
kia,7985.279495791472
hyundai,7978.976417989629
Nissan,7948.860990470003
TOYOTA,7897.377766670765
FORD,7872.022431237259
ACURA,7862.452832481468
acura,7844.5654474690355
nissan,7831.463230214699
subaru,7770.890616020392
Volvo,7760.5575659129745
dodge,7756.702823780733
HONDA,7667.010490199945
