feature,importance
vin_prefix,22.932630172473537
color,12.495297386943644
year_num,11.783245667451165
drivetrain,11.060167639836864
make,10.769148334777077
mileage_num,10.504436152253016
transmission,8.790655254352282
sunroof,6.981810915217307
is_owner,3.14231206639564
model,1.3081784150762916
title_status,0.23211799522319512
