feature,importance
mileage_num,22.82730177573087
year_num,17.523534801821604
make,11.248185581849517
vin_prefix,9.051428020234304
drivetrain,8.091774799242266
color,7.783849837732808
model,7.366578605884779
is_owner,6.762104412542168
sunroof,3.735717415666895
title_status,3.151428756484441
transmission,2.4580959928104087
