feature,importance
mileage_num,17.968838084070278
year_num,12.340220465082911
make,11.074613957332065
color,10.048750271268661
model,9.758737819683544
vin_prefix,9.539484688442911
drivetrain,8.175001023435046
is_owner,6.615681354643052
transmission,5.710144958100181
title_status,4.693279855209068
sunroof,4.075247522732291
