make,pred_price
Land Rover,9363.068863401591
Ram,8980.439803087786
Mercedes-benz,8956.952157822396
chevrolet,8936.298756218743
CHRYSLER,8887.882563856472
Mercedes Benz,8828.121809499355
Pontiac,8788.144792632873
GMC,8787.472238394794
Lexus,8772.058129706502
INFINITI,8727.312178058051
mercedes-benz,8713.823731805345
toyota,8705.2329552854
unknown,8694.838024850278
Mazda,8643.31517167172
Toyota,8633.44809113485
Jaguar,8580.631761358973
Infiniti,8574.021677695979
Maserati,8572.948637674226
Acura,8565.115079441293
NISSAN,8560.700220832989
RAM,8541.057451705048
Jeep,8540.080375666412
Ford,8527.363043721643
cadillac,8526.318854380159
Dodge,8511.871416700862
Hummer,8495.141400807053
Suzuki,8484.868009415839
Freightliner,8473.242520199601
Chrysler,8466.621516137146
CHEVROLET,8438.280117218417
volkswagen,8433.255084804123
Mercedes-Benz,8430.571803331168
BMW,8427.279577048428
Mercedes,8422.76162850048
Cadillac,8418.711758361796
JEEP,8402.67792182126
pontiac,8374.384363775733
Buick,8373.395225209952
Audi,8372.57646159885
International,8368.539779499075
volvo,8330.349463847408
Chevrolet,8318.60922791495
bmw,8316.723070172975
chrysler,8289.19571468692
Hyundai,8250.91643210612
Mitsubishi,8235.148621142838
mazda,8232.978982892902
lexus,8225.484157990548
Honda,8200.34121582798
Subaru,8180.185627218127
jeep,8165.324743193271
Lincoln,8135.231663290091
Mercury,8115.57934101475
Chevy,8088.735274116299
Volkswagen,8085.376282801697
VW,8052.600517934931
AMC,8048.4483743491155
Kia,8041.779710764592
chevy,8038.654809918817
Saab,8037.972475254389
SUBARU,8035.491278745258
Scion,8020.211565574883
ford,8008.112694105931
Fiat,7977.953981540415
Mini,7977.397803534922
hyundai,7968.078613178405
Tesla,7955.600969277201
TOYOTA,7943.070593315596
dodge,7942.905640496973
kia,7892.5689328206345
TESLA,7866.79981787625
ACURA,7862.9945307460175
Volvo,7859.734543497769
Nissan,7855.6712963743375
tesla,7855.091711909186
subaru,7832.71266094154
acura,7819.700697051318
HONDA,7814.993083987354
FORD,7753.763500471956
honda,7690.022535408991
nissan,7684.424815731222
