feature,importance
mileage_num,25.48049335911976
make,13.661333695560462
year_num,13.411077090963193
drivetrain,9.79729834875566
vin_prefix,8.449103939046386
is_owner,7.768036651310241
color,6.664455580097819
sunroof,4.483610162925539
model,4.415025989919505
title_status,3.417813414104517
transmission,2.4517517681969374
