feature,importance
mileage_num,17.067401979609887
make,14.174879741940133
year_num,11.909886307066772
vin_prefix,11.386968306864924
color,9.031909187118726
drivetrain,8.759259298391974
model,8.606983796498536
is_owner,5.309532091234891
title_status,4.7270393296580195
sunroof,4.525158607557878
transmission,4.500981354058153
