make,pred_price
Land Rover,9215.700461934208
Mercedes,9115.703510641932
Lincoln,9086.896126283706
Freightliner,9067.70174831687
unknown,9060.217497323438
Mercedes-benz,9037.30137180915
GMC,9021.802757447604
Suzuki,9009.121702138298
mercedes-benz,9005.21635925585
CHRYSLER,9002.626300082105
RAM,8989.080132086967
Hummer,8985.911866569772
International,8942.896914631123
Maserati,8921.368245994008
Lexus,8908.33048381753
pontiac,8880.485627934437
Mercedes Benz,8864.685118748248
toyota,8857.310280068548
NISSAN,8835.216773469143
Toyota,8820.544113297989
Ram,8754.595379629915
cadillac,8753.510090907012
Pontiac,8747.18052246027
Dodge,8685.193891446
Jeep,8672.78018766819
Ford,8667.942810312157
JEEP,8650.852408346287
Acura,8643.705102508411
INFINITI,8636.155127006678
Cadillac,8623.878323783389
bmw,8599.783739976643
volvo,8597.160778375768
Saab,8594.324489185145
CHEVROLET,8591.144739156805
Mazda,8582.64277513085
BMW,8568.608353406738
Chevrolet,8557.73217726463
AMC,8521.75641881739
Infiniti,8477.343340790923
chevrolet,8471.173558682152
Subaru,8469.647844224335
Fiat,8465.438447169832
Jaguar,8463.68195610015
chrysler,8445.451244443475
Chrysler,8433.37850801421
lexus,8428.570692894105
Mitsubishi,8425.99994574967
mazda,8425.99994574967
jeep,8415.697872686973
Scion,8393.635779630977
Mini,8385.639113525924
Audi,8377.048624698302
Mercedes-Benz,8374.695486570812
Hyundai,8329.332048449192
SUBARU,8297.221477198236
VW,8296.404591967375
Mercury,8267.597476485842
kia,8262.885826037724
tesla,8227.05705313232
Buick,8225.583705240282
TESLA,8201.805978041157
Kia,8145.571934099845
volkswagen,8144.528527057987
ford,8121.415918320269
Chevy,8116.5141974552225
Honda,8076.211894056151
Tesla,8052.115346574717
FORD,7919.317770905696
Volkswagen,7891.884655887097
chevy,7872.422304599839
honda,7836.103703147174
TOYOTA,7818.218866900197
hyundai,7800.03784716013
Nissan,7779.5667186374585
ACURA,7778.566266107954
acura,7684.2258793502815
HONDA,7639.799292864618
nissan,7608.248460207254
subaru,7600.464803761185
dodge,7553.406930570419
Volvo,7454.918434214415
