feature,importance
mileage_num,18.57898698000628
make,14.886446961708856
year_num,10.079560278430234
color,9.7486131289558
drivetrain,9.462150153180303
vin_prefix,9.199670543889347
model,8.635945274013071
is_owner,6.276933775903018
sunroof,4.91214913130226
title_status,4.339284587636665
transmission,3.8802591849739283
