make,pred_price
Land Rover,8869.324128162032
Mercedes-benz,8732.99608415216
Lexus,8728.24090450123
Chevrolet,8694.333391188482
Ford,8680.545571118408
Ram,8659.286023110963
Mercedes Benz,8644.59821731091
Hummer,8635.969538579546
Maserati,8628.09642204379
unknown,8617.739755423176
Pontiac,8615.013214795743
RAM,8589.926813248927
mercedes-benz,8577.209037828288
GMC,8548.63550292604
Acura,8548.577545008131
Suzuki,8539.76555548362
Freightliner,8521.501418484007
CHRYSLER,8503.097866649103
NISSAN,8498.201348866287
Dodge,8494.736834286325
INFINITI,8486.530747487483
toyota,8476.598134765727
pontiac,8469.357162121449
cadillac,8468.918382769984
Toyota,8459.937436972587
Jaguar,8453.001395351199
CHEVROLET,8449.969889463211
JEEP,8444.531058322033
bmw,8427.108312990129
International,8421.105585428864
Lincoln,8410.578530688319
volvo,8402.626899866013
Mercedes,8396.10791450861
Jeep,8369.465115126573
chrysler,8366.099846463594
Infiniti,8357.75557474682
mazda,8353.50440298002
lexus,8350.804473942811
Audi,8349.195737560842
BMW,8334.164456686412
Mercedes-Benz,8325.700251015276
Mitsubishi,8322.261782839474
Cadillac,8317.86673268608
Saab,8295.78891037376
chevrolet,8294.777851710965
SUBARU,8289.999933110417
Fiat,8278.753573146865
AMC,8272.494150896448
Chrysler,8261.50280780732
Mini,8240.054346995896
VW,8232.352845221565
Mercury,8216.543317970561
Scion,8216.21031326559
Subaru,8144.712892740498
tesla,8134.164714860298
Mazda,8128.7633003958235
TESLA,8107.729256555601
jeep,8097.2823666897975
volkswagen,8049.05949275452
Buick,8037.97751895163
Kia,8036.222290049094
kia,8025.560201806249
Tesla,7998.00921131397
ford,7976.886829661663
Hyundai,7968.2102223282145
Chevy,7956.001934545752
honda,7868.948787916034
Volkswagen,7809.789750288304
chevy,7772.192542457694
Nissan,7759.817551460686
FORD,7757.229516508191
Honda,7745.965985481902
acura,7734.251384553353
hyundai,7731.122312022958
ACURA,7624.81447246156
TOYOTA,7624.256049858582
dodge,7616.0783234028795
HONDA,7604.188874138611
Volvo,7601.097936779364
nissan,7479.146031202904
subaru,7448.188659962498
