make,pred_price
Land Rover,9327.264018142358
mercedes-benz,9190.935194128702
Mercedes-benz,9129.118773036751
Pontiac,9124.559786867918
CHRYSLER,9110.973845702289
RAM,9089.924008542619
GMC,9084.742331517495
Suzuki,9070.367755376416
Lexus,9061.658111334496
Mercedes Benz,9047.902257356158
Hummer,9040.115137911383
Jeep,9027.696349316111
unknown,9026.19081928678
Freightliner,9024.51362535753
International,9019.947266897849
Lincoln,9018.209044644642
Maserati,9014.819590878808
pontiac,9004.993152137808
Ram,8999.435164084798
Mercedes-Benz,8997.264266003052
Mercedes,8996.861049258507
NISSAN,8893.143764358902
Ford,8877.167415808568
cadillac,8863.088351698578
INFINITI,8851.726983386005
Acura,8811.986067686046
chevrolet,8780.757593351518
toyota,8778.629979241356
CHEVROLET,8765.471293912042
Jaguar,8753.944290233623
BMW,8753.928866743267
Dodge,8743.634261527868
Audi,8739.291004577384
Toyota,8731.382410069084
Chevrolet,8686.086288053304
Mazda,8661.76612359883
Infiniti,8647.558552962215
JEEP,8597.700986950478
Subaru,8565.642289399502
volvo,8557.229908125251
Chrysler,8542.1873729312
bmw,8537.349475208239
Mitsubishi,8534.429193298543
mazda,8534.429193298543
chrysler,8528.120451274423
Cadillac,8526.916214149955
lexus,8514.601725549132
Tesla,8487.418624136826
Saab,8409.863393120155
jeep,8394.780993426964
Honda,8392.088894238308
AMC,8350.485072238218
Scion,8305.0609659186
Hyundai,8301.471594940802
Mercury,8271.362956059007
ford,8241.15645077135
SUBARU,8224.152623997741
volkswagen,8213.936151508591
Buick,8172.292371277529
Chevy,8165.966968387663
VW,8162.051067274108
Mini,8132.365313749984
tesla,8105.129270926932
TESLA,8079.680765498931
kia,8006.934684810466
Fiat,7987.81216245538
chevy,7974.543859660798
Kia,7972.201113797218
Volkswagen,7866.055215141193
TOYOTA,7840.536620299116
honda,7788.864284216657
ACURA,7782.576769704115
FORD,7762.648741692304
hyundai,7725.453386708499
nissan,7614.6610622258995
subaru,7608.853414445638
acura,7585.638637866505
dodge,7565.177163375399
Volvo,7509.636205069384
Nissan,7498.075658893771
HONDA,7427.876952211518
