feature,importance
mileage_num,20.879494391361185
year_num,18.60365713079573
make,13.592783233290595
drivetrain,9.22905708885088
is_owner,8.676850952813334
color,7.624320451328731
vin_prefix,6.848205271488198
sunroof,4.432277221591751
model,4.381693249974211
transmission,3.3351173802423624
title_status,2.3965436282631885
