feature,importance
mileage_num,16.303075920359746
make,15.857845574738729
color,11.924558651376014
year_num,11.566958120002875
drivetrain,9.254247577391057
vin_prefix,8.58678290781698
is_owner,8.000309186611963
sunroof,5.587607373557058
title_status,5.266165016014261
transmission,4.580702176892054
model,3.0717474952395523
