make,pred_price
Toyota,9472.830976637575
Jeep,9374.703816266194
Land Rover,9336.804415307166
RAM,9121.19975271907
GMC,9097.875185533432
Ford,9060.142533584361
chevrolet,9010.890268277584
toyota,8985.392413895717
Suzuki,8946.353633000868
Dodge,8879.550733494962
Ram,8867.693231868208
Hummer,8840.620242770527
Freightliner,8830.77778611152
mercedes-benz,8817.603514258011
NISSAN,8815.929248722105
cadillac,8809.646083435888
Lincoln,8807.34326146324
International,8790.95797705592
Maserati,8786.588934802883
Lexus,8767.333335162768
Mercedes-benz,8764.993677843844
Mercedes,8749.495987107455
Infiniti,8721.046944227783
Hyundai,8702.089991622699
BMW,8694.607321992647
Mercedes-Benz,8692.40954889086
unknown,8663.27434256032
Chevrolet,8655.66590349737
CHRYSLER,8625.017874252651
Mazda,8623.356033588203
CHEVROLET,8601.320001329519
Chevy,8590.276613232425
Cadillac,8580.382683579723
Saab,8568.06436466059
Subaru,8563.56230158418
JEEP,8557.331757527903
Buick,8553.787716269593
chrysler,8553.564253212422
Chrysler,8551.673938568074
lexus,8545.253078130705
bmw,8541.029007563066
Mercury,8527.160173700615
INFINITI,8521.409629749303
Scion,8520.982316695992
Mini,8519.037421907648
Mercedes Benz,8516.958231211014
Pontiac,8510.927501953698
pontiac,8508.40559860566
mazda,8506.699973853076
Mitsubishi,8506.699973853076
SUBARU,8501.462225238904
AMC,8485.379068309569
volkswagen,8482.461001437969
volvo,8464.77210231298
VW,8461.535027568363
kia,8460.15367149421
tesla,8446.339290795
ford,8441.73176500339
Fiat,8434.27020398991
TESLA,8434.1064666089
Acura,8407.350600171156
Audi,8400.801834717042
jeep,8393.482785661245
Kia,8346.161770567978
Jaguar,8309.545066254976
honda,8235.314305199032
Honda,8159.783711059323
chevy,8144.047420282939
acura,8130.662249824764
Volkswagen,8115.214468790081
Nissan,8040.427349033232
Tesla,8018.408950980982
subaru,7928.697161159508
dodge,7847.472505765191
Volvo,7823.806244201292
HONDA,7812.459479310273
hyundai,7801.502793277717
FORD,7691.1700763134395
TOYOTA,7651.790563057615
ACURA,7616.769744460269
nissan,7343.18281164802
