make,pred_price
Land Rover,9283.265241106259
Ram,9190.098044851075
Lexus,9145.847058625255
GMC,9092.9574546632
Chevrolet,8983.072268936356
RAM,8964.448459755788
Jeep,8956.31012901975
Mercedes-Benz,8942.265823367827
Maserati,8934.751897111382
unknown,8931.018375094698
INFINITI,8918.493921337747
Ford,8907.052679540326
Suzuki,8901.54674601713
Hummer,8868.843724141654
International,8864.548016866169
Mercedes-benz,8864.366807291273
Jaguar,8847.21410504167
Freightliner,8841.570610126844
pontiac,8834.654958716348
BMW,8806.238831706749
CHRYSLER,8796.823079297834
Subaru,8779.739980031212
Acura,8779.571301614213
Pontiac,8772.080226881677
Toyota,8739.792642396373
Audi,8727.743503037866
mercedes-benz,8702.763415432015
Mazda,8659.580223002244
Lincoln,8640.15585370907
Mercedes Benz,8609.738342597275
Infiniti,8583.243860522714
Mercedes,8557.117946654165
CHEVROLET,8507.205680167523
chevrolet,8479.492193787988
jeep,8453.33041659475
NISSAN,8414.430373022951
Chrysler,8319.494006343502
toyota,8298.73081801472
Cadillac,8289.70654047708
lexus,8275.531698381175
chrysler,8262.608238829467
mazda,8248.239903827116
Mitsubishi,8247.459657426083
Scion,8238.807459915548
JEEP,8232.157759731414
Saab,8229.31746161819
bmw,8228.912991230813
volvo,8228.080481484541
Tesla,8211.675031627201
volkswagen,8173.962051633746
Chevy,8164.127173403841
AMC,8148.477656679589
Dodge,8146.803269933629
Buick,8114.4611458671125
ford,8111.360791395798
cadillac,8110.718713100386
Hyundai,8076.317722326869
Honda,8031.072945415568
Kia,7931.842940426337
chevy,7799.204999244325
hyundai,7755.729739867873
VW,7743.700540810073
SUBARU,7719.601693552333
Mercury,7717.066171137189
Mini,7707.150456051826
Volkswagen,7700.986932458671
Fiat,7698.9830672053395
honda,7656.583921547387
subaru,7585.373916576499
TOYOTA,7582.570030815314
ACURA,7553.272933171624
Volvo,7549.308170012398
Nissan,7541.430564389866
tesla,7526.3040799528335
kia,7517.155928485365
HONDA,7490.866203450812
acura,7482.910903121048
TESLA,7478.180724280886
FORD,7477.640998569723
dodge,7451.36479518969
nissan,7325.896437289275
