make,pred_price
Land Rover,9466.130118422063
RAM,9461.320865224534
Maserati,9302.612234045848
Ram,9302.160856796856
GMC,9210.685208634677
Hummer,9184.107015136047
Mercedes-benz,9172.69840188717
Lexus,9166.251172356708
Mercedes-Benz,9160.015889908082
unknown,9104.463891668558
CHRYSLER,9097.783759160222
Lincoln,9080.037099435975
INFINITI,9077.00044458784
Chevrolet,9050.175746247478
Jaguar,9048.097309306535
Acura,9008.621881058387
mercedes-benz,9008.519698664155
Freightliner,8968.19228610958
International,8965.908840756503
Mercedes Benz,8951.765051641605
Pontiac,8919.39074330739
Suzuki,8888.372249649403
Jeep,8852.18843247335
Infiniti,8848.093569739383
Ford,8826.585554372028
Audi,8820.209192206321
pontiac,8815.075126289154
chevrolet,8753.094208189155
Subaru,8724.349572917876
Mazda,8675.745600764289
BMW,8584.588263621172
Toyota,8558.11938313224
NISSAN,8555.661255184008
CHEVROLET,8527.86365413136
bmw,8527.53802243923
Mercedes,8525.775899609613
JEEP,8516.437539936942
Mercury,8511.01090184821
volvo,8505.931368006073
Hyundai,8469.391990912767
cadillac,8463.249287084893
VW,8450.432380804294
SUBARU,8444.855732673295
Chrysler,8444.533837456067
lexus,8419.805383711115
Dodge,8416.69228075387
Saab,8389.708598475518
chrysler,8378.351458083383
mazda,8375.60261711437
Mitsubishi,8370.361019518514
AMC,8362.013581080879
Fiat,8351.629417684144
toyota,8335.359940573222
Mini,8317.361854760824
ford,8306.117694950768
Scion,8290.938112678217
Cadillac,8266.991371688224
tesla,8259.1139941776
TESLA,8254.338763494756
chevy,8248.197004140853
kia,8240.461397573628
volkswagen,8226.225484415027
Chevy,8196.062697027004
Buick,8104.7429204313685
FORD,8082.428202549862
Kia,8063.475073946547
hyundai,8058.144034459437
TOYOTA,8029.030647778239
subaru,8025.954547057966
jeep,7980.6108342944435
Volkswagen,7965.699834920324
honda,7947.475991152627
acura,7894.227081508689
Tesla,7894.04679361107
nissan,7870.392381058555
Volvo,7863.187750907196
Honda,7829.350413158019
ACURA,7812.519073510435
Nissan,7750.6006770186295
dodge,7710.738416270832
HONDA,7601.964504711171
