make,pred_price
Land Rover,9072.102439088283
Ford,9000.524647650405
Lexus,8947.146355549105
RAM,8940.402542265683
Mercedes-Benz,8907.536591500231
mercedes-benz,8904.780377945192
Ram,8895.953895107312
GMC,8890.5557626973
Acura,8825.062123900021
Mercedes-benz,8816.73977949719
Freightliner,8801.880070074241
Chevrolet,8796.68192795761
Jeep,8783.066265163616
unknown,8776.497597099726
Maserati,8757.629590857909
Hummer,8735.09295080109
Suzuki,8710.649321573655
chevrolet,8704.878211649993
CHRYSLER,8663.256891215206
CHEVROLET,8654.755117239529
Infiniti,8652.164057687995
Mazda,8641.931227316923
Pontiac,8640.313378042063
International,8625.13591499645
INFINITI,8623.100912478487
toyota,8610.614801579011
Lincoln,8606.82154937423
Jaguar,8570.78856626446
Audi,8568.076272417638
Chrysler,8566.847012740318
BMW,8510.533724366387
Toyota,8477.872519025119
Cadillac,8467.097571621856
Mercedes Benz,8459.268013491153
pontiac,8447.06961658571
NISSAN,8384.687686334686
Mercedes,8357.282766249118
cadillac,8294.404997118736
Subaru,8277.916043109986
Hyundai,8232.56896118021
Buick,8184.545970653589
jeep,8158.274739160779
Dodge,8111.034665679809
Tesla,8069.110767131955
ford,8039.200295666712
volkswagen,8005.787971439043
bmw,7958.06802876486
Saab,7955.213947557087
JEEP,7945.534083212121
Scion,7927.355105011553
AMC,7926.9048719286675
lexus,7912.935453279401
Kia,7900.5753082923975
volvo,7897.9721104737055
chrysler,7882.364101375391
mazda,7876.25732953527
Chevy,7872.1384177923255
Mitsubishi,7859.625046652757
Honda,7800.274062031294
SUBARU,7692.083252335668
Fiat,7671.542006023607
honda,7667.932410748083
Mercury,7657.120959655942
tesla,7653.991499410541
VW,7647.890185133499
TESLA,7645.105583330338
Nissan,7637.192631594164
kia,7608.524524815957
hyundai,7568.212461738212
chevy,7543.951030962181
Mini,7530.895763468451
Volkswagen,7413.5608170337355
Volvo,7334.962499540458
FORD,7300.41412927392
acura,7286.632356468625
dodge,7208.512432528952
TOYOTA,7207.300013477155
subaru,7204.0635888998195
ACURA,7187.8294750055275
HONDA,7183.367057396241
nissan,6943.080075098259
