make,pred_price
RAM,9500.203042592508
Mercedes-benz,9378.764920654308
Maserati,9364.958664137708
Hummer,9350.690084196574
Freightliner,9191.573350845198
unknown,9139.744894601698
Land Rover,9092.604870773042
Suzuki,9088.524980227481
International,9077.760065587041
CHRYSLER,9065.716955176913
Pontiac,8995.706441228938
Mercedes Benz,8984.39199054334
pontiac,8949.05103276412
INFINITI,8932.548245235179
Chevrolet,8902.83326284217
Ram,8900.706090788064
Lincoln,8884.512117533275
Ford,8674.849171292406
mercedes-benz,8672.708969340078
Jaguar,8660.541644673784
Lexus,8589.220320210163
GMC,8542.721632499763
Acura,8482.148913401765
Mercedes-Benz,8387.571860891989
BMW,8362.631139203613
Toyota,8303.158269580545
chevrolet,8289.025331928899
Jeep,8285.639926608854
Subaru,8266.536133080406
Audi,8264.817664035732
Infiniti,8237.93297539315
toyota,8201.342163562502
Mazda,8176.4712379876555
CHEVROLET,8175.790741201536
Dodge,8154.85592274076
cadillac,8134.264103690353
Cadillac,8122.269381294819
Mercedes,8110.322751728117
NISSAN,8025.943770756301
Mini,8001.352040754608
Chrysler,7999.612747417912
JEEP,7969.508760163541
bmw,7950.2293984039925
Saab,7943.618087645443
volvo,7941.758083025709
Honda,7927.25469194046
chrysler,7875.3736589592045
AMC,7872.687035089719
Hyundai,7845.013514257228
Chevy,7844.449793065543
lexus,7836.156904627851
Mitsubishi,7830.834727903666
mazda,7816.4102842950515
VW,7816.350036826381
Scion,7800.087857746723
Buick,7788.201524952436
volkswagen,7783.49509487838
ford,7773.691801729406
tesla,7767.743292594267
Tesla,7763.429567378739
SUBARU,7761.7263006769435
jeep,7742.102288155345
Fiat,7734.191353393071
Kia,7701.463531361183
kia,7695.788519670831
Nissan,7614.637623543616
Mercury,7613.709050218234
TESLA,7603.392002794801
honda,7563.305369997884
hyundai,7548.753790905262
chevy,7538.663640103361
Volkswagen,7530.4504523965825
ACURA,7468.930598829849
TOYOTA,7453.584237710668
acura,7429.13985250168
FORD,7422.64826413264
HONDA,7393.098370720581
dodge,7377.868889389764
Volvo,7323.461627786573
subaru,7202.953940347348
nissan,7149.833049441791
