make,pred_price
Land Rover,9540.50297086263
Mercedes-benz,9309.17984470066
RAM,9071.654639462673
Pontiac,9068.535511367936
unknown,9046.804536778394
Maserati,9036.857559134853
Hummer,8949.736837123244
toyota,8937.064055474015
Ram,8934.93583517306
Suzuki,8889.071363698604
Lexus,8881.111828400559
Freightliner,8871.771844871768
CHRYSLER,8852.526389985536
Jeep,8812.562466997808
Mercedes Benz,8796.597903032765
GMC,8770.587080230829
Toyota,8756.749312603792
Dodge,8754.161729343987
INFINITI,8723.490111014666
mercedes-benz,8714.515616231809
cadillac,8707.563387637254
International,8700.506825369035
Lincoln,8689.442878654232
CHEVROLET,8669.746803575696
Mercedes,8667.916060734578
pontiac,8657.726637312242
Mercedes-Benz,8656.55195974533
JEEP,8652.788544619543
NISSAN,8644.62578906418
volvo,8642.145959634083
bmw,8612.085577723328
Ford,8605.516217086273
chevrolet,8552.79355161417
Acura,8538.646274894496
Jaguar,8524.401383813707
Chevrolet,8522.699771001815
AMC,8488.970287787844
Audi,8469.198877649114
Mazda,8466.691603923877
Saab,8450.009861485276
Cadillac,8444.233502781377
BMW,8399.696543889777
Chrysler,8380.586861202672
Subaru,8332.016551823559
Infiniti,8330.767474187107
Buick,8312.451121244503
volkswagen,8283.754812747573
Hyundai,8251.287005517113
Mitsubishi,8249.708494290855
mazda,8249.708494290855
chrysler,8242.485331130663
Fiat,8228.585855193658
lexus,8224.263777520795
Kia,8203.941414796478
Scion,8180.082253931989
ford,8141.379810717366
jeep,8108.515810577502
honda,8105.650125436718
Chevy,8058.407337168731
Mercury,8016.129897259756
VW,8008.478705904442
Honda,8005.5795837998985
Mini,7990.603362661017
Nissan,7971.65257884236
SUBARU,7964.284947602387
chevy,7924.12745411292
kia,7887.87275166366
tesla,7857.189944222764
Volkswagen,7849.552892867569
TESLA,7821.125809517132
hyundai,7795.727063233921
Tesla,7740.376760628081
FORD,7721.443849516472
acura,7698.214974525687
TOYOTA,7690.525462707464
dodge,7685.457558540077
nissan,7652.780109198337
subaru,7637.001261180363
ACURA,7602.024649286198
Volvo,7585.851873751887
HONDA,7362.195450473468
