feature,importance
mileage_num,17.911467463790807
year_num,15.924857595646056
make,10.157294759888687
vin_prefix,9.091939907214684
model,8.95113131174496
is_owner,8.820760372021791
drivetrain,8.581146646889367
color,8.4252564299906
sunroof,5.207288297597639
transmission,3.5276182094706883
title_status,3.4012390057447672
