feature,importance
mileage_num,0.3216103147423139
year_num,0.15575391783454173
make,0.1343770501852255
drivetrain,0.10338202669790597
vin_prefix,0.09945507855879428
model,0.07658349854670717
color,0.07098392035318324
is_owner,0.04133513359536974
sunroof,0.034130889143356345
transmission,0.014547404067075035
title_status,0.011227046010966246
