make,pred_price
Mercedes-benz,9829.685757848225
CHRYSLER,9724.669556419363
Mercedes Benz,9620.001333690676
Ram,9612.114730484158
INFINITI,9558.127336006472
Suzuki,9548.488399784115
Land Rover,9530.442342412887
Lincoln,9518.95311229372
RAM,9507.105318406448
unknown,9492.28106994931
Acura,9467.103702749853
Maserati,9462.86461872102
Pontiac,9462.102712528771
Jaguar,9451.03257384003
Freightliner,9439.999531064754
International,9437.699806897435
pontiac,9409.242644914131
mercedes-benz,9399.593896307799
Hummer,9396.455243545808
Lexus,9314.188235162155
Audi,9226.922529749161
Mercedes-Benz,9216.552987078938
Mercedes,9089.316831045377
Chevrolet,9026.476754183117
Jeep,9005.23458014923
BMW,8936.638032022493
GMC,8907.403538671551
Mazda,8787.484268625976
Infiniti,8773.659930021726
Tesla,8621.423562833867
Chrysler,8588.315689346597
CHEVROLET,8526.265155216126
Ford,8514.98682392295
cadillac,8490.319469225275
Cadillac,8487.479086605917
Dodge,8430.511839075996
Subaru,8428.82810730797
chevrolet,8410.448287840805
Scion,8409.226015535112
Saab,8382.299924660467
ford,8350.618285075454
Mini,8316.733426903098
jeep,8299.671224966338
toyota,8291.441970383108
Toyota,8259.475623363944
NISSAN,8259.030078324147
Hyundai,8254.449535003172
AMC,8233.24569192669
chrysler,8175.150735357163
bmw,8157.393024812039
JEEP,8153.874592828331
lexus,8146.114236864759
volvo,8122.145010694975
SUBARU,8112.764307858901
Mitsubishi,8106.736850041954
mazda,8096.915064656117
Fiat,8037.433169299103
kia,8030.191717867222
Chevy,8026.885633976471
VW,8013.303477284462
tesla,7954.73458342705
Buick,7952.319307926596
volkswagen,7952.213524526955
TESLA,7946.724188725596
Mercury,7937.671266311284
Kia,7904.41345836486
Nissan,7859.90792248209
Volkswagen,7761.606675467303
chevy,7747.989948679831
Honda,7732.66303160036
honda,7703.591359698648
hyundai,7702.140332902188
TOYOTA,7684.0290587991185
acura,7652.552841267273
ACURA,7614.336992593815
nissan,7601.611657738663
dodge,7598.388142087902
HONDA,7570.09581954888
FORD,7554.244266285867
Volvo,7539.188485148461
subaru,7476.52578285885
