feature,importance
mileage_num,23.406782839399323
year_num,13.827078138389743
color,10.896367650307905
make,10.545106610594557
is_owner,8.581303805302074
vin_prefix,8.456679107514118
drivetrain,8.169077271416263
model,7.561848371367065
sunroof,3.5939900591734077
transmission,2.98651969051313
title_status,1.975246456022451
