feature,importance
mileage_num,22.797426138003697
year_num,14.725250696888331
make,13.49937220053672
drivetrain,9.283013727377213
color,8.500439694441916
vin_prefix,7.642543374696667
is_owner,6.9159758507734495
model,6.713425127030645
sunroof,3.7900393559041343
title_status,3.333403438991974
transmission,2.7991103953552536
