make,pred_price
RAM,9621.818056957178
Hummer,9484.349661242151
Freightliner,9476.853607170093
Maserati,9463.635016481034
mercedes-benz,9427.018991980847
International,9413.71786391249
unknown,9365.420240217136
CHRYSLER,9282.761121473584
Mercedes Benz,9277.830587201708
pontiac,9273.050496454991
Suzuki,9202.846347214096
Lexus,9186.672566310339
Ford,9110.941115866723
Land Rover,9084.671062531479
Lincoln,9081.687701473362
Mercedes,9025.736080276372
Jeep,9021.586856369275
Mercedes-benz,9017.3429531027
Chevrolet,8986.020615331736
Pontiac,8981.824719729379
Acura,8924.875569564425
Jaguar,8862.47501197978
Mercedes-Benz,8846.146076435101
Toyota,8816.477613553096
INFINITI,8807.90958851343
GMC,8734.69239940707
Ram,8729.073906739044
Audi,8723.063854371774
BMW,8705.672068336215
cadillac,8701.610385750024
CHEVROLET,8629.281991065905
NISSAN,8590.545502027826
chevrolet,8565.55047888131
Dodge,8551.179048830043
Mazda,8525.344843906822
Infiniti,8506.482012503951
mazda,8472.923492272701
Mitsubishi,8470.767912915022
lexus,8470.435959180564
Scion,8444.702539130802
toyota,8434.700035216989
Saab,8426.957841460004
chrysler,8417.61512679436
Subaru,8399.398008258517
AMC,8382.804258507374
JEEP,8381.900171137242
volvo,8360.645511229975
bmw,8356.246447217025
Cadillac,8313.565871080667
Hyundai,8312.36465671062
Chrysler,8252.245654493274
ford,8183.722399387962
Mini,8153.951927102112
Tesla,8137.823760502709
jeep,8130.923689556988
kia,8122.477774208724
Buick,8081.680402924745
volkswagen,8066.40587268994
Mercury,8026.170961966745
Chevy,8024.369501695228
Kia,8011.215738249357
Honda,7966.106929375811
tesla,7956.304901314996
TESLA,7948.697840445445
VW,7942.780614387141
SUBARU,7874.198813406024
Fiat,7862.037924930427
TOYOTA,7784.854058704469
honda,7767.625988860501
Nissan,7752.84663367954
ACURA,7704.97718627837
chevy,7590.069123527387
hyundai,7577.204099385971
FORD,7571.079921326993
Volkswagen,7515.486618234343
acura,7478.927394532845
subaru,7369.950768785476
dodge,7294.6748850642225
Volvo,7288.988522109655
HONDA,7261.914303095671
nissan,7096.751626435671
