make,pred_price
CHRYSLER,8849.817705395748
Ram,8827.725062145028
Mercedes-benz,8804.034122235067
Land Rover,8795.344581569283
Lexus,8775.718214253027
mercedes-benz,8769.03976269777
Pontiac,8763.300479676058
Mercedes Benz,8746.06269717016
Freightliner,8740.644624451092
unknown,8728.938309785564
Suzuki,8719.905852934382
INFINITI,8705.720093448954
RAM,8680.628198024708
GMC,8660.107649852596
Jaguar,8658.670110060708
Hummer,8611.095110297952
Jeep,8610.160988072614
Acura,8607.996805576984
Mercedes-Benz,8597.103555244614
International,8571.692970736422
Maserati,8561.190502071084
pontiac,8531.83027687004
Ford,8530.333571941113
BMW,8522.901942951838
Chevrolet,8508.636303087866
Mercedes,8504.050339450721
Lincoln,8492.00868700657
Audi,8441.532321233244
Mazda,8425.217383607112
Subaru,8399.091922469615
Toyota,8388.084568654725
CHEVROLET,8350.93551268832
Infiniti,8338.291664031822
toyota,8234.870499849752
cadillac,8229.143030971698
NISSAN,8226.505169981476
chevrolet,8221.871650910138
Honda,8163.2880114124455
volvo,8161.355764525142
Tesla,8161.31265089063
JEEP,8149.591247275914
Dodge,8144.617248137196
Saab,8113.230431788161
Cadillac,8094.28016450797
Chrysler,8094.229395240307
jeep,8091.029259263101
bmw,8077.752453416241
chrysler,8060.026921022683
Mitsubishi,8058.338824188439
mazda,8058.338824188439
lexus,8056.276194117586
Hyundai,8055.639529889796
Fiat,8035.700792864148
ford,8027.587661230107
AMC,8019.222818041367
Mini,8005.0931774438
Scion,8004.780617707521
Buick,7986.421827168911
Mercury,7978.395220703625
Chevy,7969.0284118606905
SUBARU,7926.394907834298
TESLA,7923.749527023552
volkswagen,7910.674703822538
tesla,7909.778491119802
VW,7894.282022610989
chevy,7857.225349641056
kia,7836.420452708085
Kia,7759.363867874982
honda,7745.790754781781
hyundai,7739.314431093751
Volkswagen,7725.325751290723
TOYOTA,7687.882652805524
Nissan,7673.9826532447
acura,7641.406028818082
subaru,7638.226142694001
dodge,7614.612812068058
ACURA,7604.926994208302
FORD,7601.140174237248
HONDA,7595.002343864213
Volvo,7460.316992267357
nissan,7384.980429691603
