feature,importance
mileage_num,0.2755765343311319
year_num,0.14085900531584553
make,0.12600791490426697
vin_prefix,0.11076502236839662
color,0.07885594374877454
drivetrain,0.06743084481498074
model,0.06145391894722133
sunroof,0.03142734764846433
is_owner,0.022809389955928405
transmission,0.01640175318273074
title_status,0.01427999038189461
