feature,importance
mileage_num,22.376741609114944
make,12.604388673892025
year_num,11.79490669926191
vin_prefix,9.537757315579737
drivetrain,9.444569931738366
color,8.64633323696756
model,8.101567459893763
is_owner,5.256192210341673
title_status,4.296869035372104
sunroof,4.078193134347583
transmission,3.8624806934902547
