make,pred_price
Land Rover,9426.814247925644
Ford,9108.889479258412
GMC,9071.537197752643
Ram,9030.10923392858
RAM,8981.847485042292
Lexus,8918.618054694305
unknown,8853.37251959692
chevrolet,8835.101925290772
Mercedes,8829.61876654679
Maserati,8806.584720072324
Chevrolet,8794.599867175733
Toyota,8787.1123068597
Mercedes-Benz,8782.440082896055
Jeep,8776.171765780033
CHRYSLER,8776.161900119978
mercedes-benz,8760.208604113732
Infiniti,8751.569591218016
NISSAN,8745.626114532764
INFINITI,8708.89362210177
toyota,8708.735340259223
Hummer,8706.150202599285
CHEVROLET,8695.896101768538
Mercedes-benz,8681.258496454211
Lincoln,8680.982728999596
Chrysler,8680.517349283278
Freightliner,8677.670475965655
Audi,8674.911205346569
Mercedes Benz,8668.577798493121
Dodge,8664.535138679788
Cadillac,8663.15332320646
bmw,8650.399015407447
Mazda,8619.415658961543
volvo,8612.089824221035
Jaguar,8609.947185424046
cadillac,8606.413529455445
JEEP,8596.17727532403
International,8593.96903180326
lexus,8580.526526118858
Subaru,8552.36112891679
Mini,8546.058873208514
chrysler,8545.598256958834
pontiac,8536.245459778373
BMW,8528.546595397973
mazda,8506.446625663111
Mitsubishi,8506.258068587393
Saab,8492.09231703786
Suzuki,8491.459491775071
Acura,8477.037280109364
Pontiac,8472.724091655127
ford,8462.738254438746
VW,8447.330040137114
SUBARU,8394.893241293437
Mercury,8383.594009896162
Fiat,8370.02899292427
Hyundai,8359.77816948556
Scion,8313.109260962454
AMC,8300.495224472867
jeep,8275.97713726638
tesla,8171.511204318859
volkswagen,8160.250795507899
TESLA,8145.734065379111
chevy,8142.7914843902845
kia,8122.0641074609175
FORD,8098.421378701589
Kia,8087.825649957192
honda,8017.873560665225
Buick,8015.833941953485
TOYOTA,8000.871174648764
acura,7970.206521251179
Chevy,7961.431601773724
Volkswagen,7945.121033662778
Tesla,7886.594907409563
hyundai,7871.073546956797
Nissan,7867.250418689657
ACURA,7843.755033348511
Honda,7769.282984300404
nissan,7716.624642790738
subaru,7716.513794984417
Volvo,7658.5385050284995
dodge,7564.613911586011
HONDA,7502.508028787061
