feature,importance
make,14.764875073419299
mileage_num,13.647123930728137
year_num,13.294183501999916
vin_prefix,12.183683377520971
drivetrain,9.122755994422159
color,8.887404575289555
is_owner,6.796281932391656
model,6.284985043240558
transmission,5.520116825789481
sunroof,5.2779495454606185
title_status,4.220640199737729
