feature,importance
mileage_num,18.308131144541516
make,15.02281528974461
year_num,13.456335075204967
vin_prefix,9.281580727146359
drivetrain,8.426378795282213
color,8.355182743557757
is_owner,6.67482857729362
model,6.611439129146797
sunroof,5.421750693069532
transmission,4.581735263131166
title_status,3.85982256188148
