make,pred_price
Land Rover,9119.481697245565
Lexus,9053.78120594646
Ram,9036.184548404099
Mercedes-Benz,8968.029228416684
Mercedes-benz,8952.543254156879
Lincoln,8922.522445022048
GMC,8915.040232002219
Chevrolet,8910.120736096971
Pontiac,8858.516149592173
Acura,8857.896715249832
INFINITI,8855.661685586287
Audi,8840.092788425269
mercedes-benz,8832.997772505394
Jeep,8819.235104861307
Infiniti,8814.090715397604
CHRYSLER,8805.163048503982
Jaguar,8781.41839742918
unknown,8771.269015652384
BMW,8756.144574778653
Freightliner,8743.76301720328
Suzuki,8732.417510694175
CHEVROLET,8704.848600062776
Mercedes Benz,8693.125832180196
RAM,8686.679314867637
Maserati,8678.080637444986
Mazda,8675.99062635554
Hummer,8666.448567702037
International,8660.492266199146
cadillac,8650.89624287348
Mercedes,8637.56204225732
Ford,8630.223684096747
pontiac,8622.348943409503
chevrolet,8606.664148612674
Subaru,8565.515739242315
Cadillac,8534.811870821726
Chrysler,8484.486857347314
toyota,8442.711235986872
NISSAN,8432.65717184328
Toyota,8396.12290391258
Dodge,8395.81884874754
jeep,8389.669698711086
JEEP,8350.987495355841
volvo,8306.321753241378
Saab,8272.365330447159
bmw,8242.358014745396
Honda,8227.048936518046
SUBARU,8210.715543927856
Mercury,8190.5173397505705
lexus,8180.8268206084695
mazda,8178.459270118705
chrysler,8176.7933352461605
volkswagen,8164.796887484952
Mitsubishi,8161.32647757393
Chevy,8152.938750496012
Mini,8139.996832399953
Buick,8138.28084751506
ford,8131.678516656106
Tesla,8118.537402171022
Fiat,8112.512292364014
VW,8088.555596081394
AMC,8082.870590498663
Hyundai,8033.33198388026
hyundai,7958.8405537759645
tesla,7942.9151604932495
TESLA,7924.725870805502
Scion,7906.6991718512745
Kia,7876.084063478342
chevy,7808.290760191159
TOYOTA,7789.212833213877
FORD,7785.954645243461
Nissan,7782.070272640575
kia,7740.484689143298
honda,7736.871082927975
dodge,7726.038758280732
ACURA,7693.023297930415
nissan,7656.148264574201
HONDA,7647.595274936551
Volkswagen,7644.154850550234
Volvo,7630.0210405914195
subaru,7600.135200218061
acura,7524.080694878632
