feature,importance
vin_prefix,38.59164328664452
year_num,15.946478511015938
mileage_num,13.797459801510794
drivetrain,7.897918674174869
sunroof,7.138857858121304
color,5.7873759028065495
transmission,4.735812995210319
make,4.425089851958751
is_owner,1.6793631185569444
model,0.0
title_status,0.0
