make,pred_price
Land Rover,9687.356480383542
RAM,9439.808799085897
CHRYSLER,9342.238508681377
International,9329.369711700412
Maserati,9317.953380841253
Lexus,9308.45437141051
Hummer,9296.232345366621
Ram,9285.045695093811
Mercedes-benz,9250.066973271418
pontiac,9167.398253229558
Suzuki,9148.263059594923
Freightliner,9116.884434319381
unknown,9096.674292942605
Mercedes Benz,9088.063779820863
Lincoln,9076.77692897359
Pontiac,9067.34268369783
GMC,9046.942463854577
Jaguar,9046.524185609758
Acura,9017.082554727003
INFINITI,8999.978272048429
toyota,8963.738846027858
NISSAN,8960.714690147921
Mercedes,8926.793809628676
Chevrolet,8882.687665735843
Toyota,8841.988598972575
Cadillac,8823.80390179088
cadillac,8799.58591476754
Jeep,8798.90561343528
Ford,8773.140245208348
mercedes-benz,8751.866799802781
Mini,8682.619177676263
bmw,8652.833136348281
volvo,8652.552404989176
Audi,8644.7798261045
JEEP,8634.322621121477
chevrolet,8629.431438512052
Mazda,8610.324124665172
jeep,8605.261659360522
Mitsubishi,8595.226539175865
mazda,8595.226539175865
Dodge,8592.540552329483
lexus,8588.215468403225
Mercedes-Benz,8576.35976147965
chrysler,8558.849830497202
SUBARU,8554.204087852895
Infiniti,8494.224929851782
Hyundai,8469.006680068605
Chrysler,8464.259387904794
Fiat,8441.016123265947
AMC,8418.888481928334
Mercury,8415.013927746484
Subaru,8392.89499019448
Buick,8376.7004645712
Saab,8376.136575013354
VW,8369.626789201988
tesla,8368.556873966052
Chevy,8354.174846078751
BMW,8311.197825120262
volkswagen,8293.600065007911
TESLA,8289.307376675362
CHEVROLET,8288.44392517731
Scion,8271.874517688098
Volkswagen,8209.497098962815
kia,8113.023337918814
Kia,8108.261745936849
hyundai,8078.133728710785
ford,8059.966009293566
FORD,8047.224122328367
nissan,8045.519180003532
dodge,7983.129757795468
TOYOTA,7945.553412701955
HONDA,7912.002850260476
Volvo,7874.879680813701
ACURA,7872.236799245759
chevy,7856.965875376383
Tesla,7797.944608340223
Nissan,7759.494997895369
Honda,7730.7323775967425
honda,7701.7525362479455
acura,7569.688210003605
subaru,7558.904099455392
