feature,importance
mileage_num,21.728510643363496
year_num,15.166276627212792
make,12.889097631457865
color,10.560100739161234
drivetrain,9.08887152861187
vin_prefix,8.008119331060131
is_owner,6.87591327715453
model,4.87326467303782
sunroof,4.369596175251151
transmission,3.5072562076300473
title_status,2.932993166059171
