make,pred_price
Land Rover,9964.890297922157
Ram,9609.38502169516
RAM,9373.604188255502
Lexus,9367.96338429834
Mercedes-benz,9309.050711504207
Maserati,9153.878522666579
Pontiac,9150.609685220234
Hummer,9107.413896231417
GMC,9074.331847209583
Chevrolet,9066.35826141549
CHRYSLER,9030.842356758112
International,8991.08993507258
Lincoln,8959.270535034719
Suzuki,8944.890932989128
Acura,8938.196087619364
Jaguar,8934.143541825022
unknown,8928.102603284839
Freightliner,8920.129832792773
Jeep,8918.552855125792
INFINITI,8918.417116286897
BMW,8906.32755890662
Ford,8894.616465928793
Audi,8886.62070772838
Mercedes-Benz,8859.292372528462
Toyota,8843.731775501621
CHEVROLET,8797.530690293603
Subaru,8796.601780682195
pontiac,8792.167891020012
mercedes-benz,8739.168894251508
Chevy,8711.249588682858
Mercedes Benz,8709.692104145433
chevrolet,8709.23632507271
Kia,8660.721711528895
Infiniti,8646.300924494784
Mazda,8621.58871066055
toyota,8616.29549413327
Chrysler,8603.222351392482
cadillac,8585.73266846301
volkswagen,8581.424339699459
NISSAN,8580.934418497407
Cadillac,8529.81463153601
Mini,8497.592145026372
jeep,8461.204288961966
Saab,8443.128862746116
JEEP,8437.501554320208
Scion,8430.65492359573
Buick,8414.978539698954
hyundai,8411.168259411972
chrysler,8394.933923120247
Hyundai,8392.948474510791
Dodge,8392.135198539889
honda,8391.755568063292
lexus,8377.699159305885
ford,8377.188175585603
Mitsubishi,8358.50779093786
AMC,8356.596724621893
mazda,8356.420898276474
volvo,8353.247569813102
Mercedes,8350.269185844776
bmw,8347.997786256046
tesla,8264.014361953365
SUBARU,8261.911238512208
Tesla,8223.460156094254
VW,8206.554682406024
TESLA,8175.059399773942
kia,8164.674147212921
Mercury,8150.426052540566
Volkswagen,8147.207857379825
acura,8146.138944609306
Fiat,8136.741826238684
TOYOTA,8118.792887129457
chevy,8090.272740649122
Honda,8051.033967589293
ACURA,8038.459742136852
dodge,7998.110441088511
HONDA,7994.871797463698
subaru,7973.016239359134
Nissan,7952.187850275474
nissan,7948.29055858255
FORD,7932.32934053781
Volvo,7731.743563802593
