make,pred_price
Land Rover,9114.96413265321
Mercedes-benz,9070.49958411263
RAM,9022.036308715722
Suzuki,9008.500223449473
Hummer,8975.70489643155
mercedes-benz,8952.477091755807
unknown,8941.815954715963
Freightliner,8910.977155767252
CHRYSLER,8900.011280925255
Pontiac,8890.643378764193
GMC,8846.695121035857
NISSAN,8814.865626852008
Lincoln,8808.366473218603
Lexus,8806.72452539666
Maserati,8805.845379781684
International,8801.416593959255
chevrolet,8774.954087574417
pontiac,8753.015179719358
toyota,8709.36109788512
Jeep,8680.338328868069
Mercedes Benz,8666.33356891816
Ram,8663.788160331727
cadillac,8655.30042383904
Mercedes-Benz,8638.210770061385
Mercedes,8608.184358581848
INFINITI,8590.894154827134
Ford,8560.140011892265
Cadillac,8512.837733827637
Audi,8506.322456419388
Chevrolet,8485.080784475005
Dodge,8483.04835900959
Subaru,8433.651158977766
CHEVROLET,8433.043381078085
BMW,8432.110513530115
Toyota,8409.688194142656
Jaguar,8388.038775037428
JEEP,8376.550769399371
Chrysler,8362.869528617446
lexus,8358.182211972124
bmw,8343.530741290506
chrysler,8342.072110459345
Infiniti,8340.428433937854
Mazda,8338.769951624061
volvo,8338.002684195302
Acura,8337.84277011875
Mitsubishi,8336.314210110653
mazda,8336.314210110653
Hyundai,8332.750269380567
Honda,8302.322912319394
jeep,8287.282489806048
Tesla,8274.289852252443
Saab,8224.46557721221
AMC,8214.271101785222
ford,8204.024689479296
Scion,8165.03714192904
Kia,8117.039017302665
Buick,8046.861349874283
chevy,8027.280747495028
Chevy,8001.945584600402
Mercury,7974.6786915127805
VW,7958.566170194605
tesla,7923.711963900853
Mini,7923.678455627207
SUBARU,7915.328272150794
TESLA,7912.447112686057
volkswagen,7903.1871396224915
kia,7888.99571511445
Volkswagen,7872.018339746668
Fiat,7828.989061041081
Nissan,7701.652638203265
hyundai,7597.1229044137035
honda,7571.5342868880025
FORD,7551.299561557603
TOYOTA,7525.617333431849
ACURA,7474.632483201099
subaru,7444.569454522762
HONDA,7289.217219804466
acura,7280.155276434004
Volvo,7275.72266015652
nissan,7270.765984990595
dodge,7191.273587986389
