make,pred_price
Land Rover,10140.78599489645
Acura,9742.580677337603
Ram,9735.21149332143
Jaguar,9716.915139566285
INFINITI,9712.838698876158
CHRYSLER,9638.995044555424
Mercedes-benz,9575.542524366258
RAM,9562.811449539431
Lexus,9548.876222452463
Suzuki,9538.014691567128
Mercedes Benz,9535.498989318183
Hummer,9528.0171024151
pontiac,9516.038213715447
Pontiac,9509.23056416609
International,9504.413593305346
Audi,9424.562123833777
Chevrolet,9342.297260368732
BMW,9297.28560514847
Mercedes-Benz,9238.035200005506
Jeep,9140.03832051019
mercedes-benz,9134.345909592184
GMC,9116.980861976655
Infiniti,9088.967440661536
CHEVROLET,9086.48370199438
Mazda,9035.880995562873
Ford,8980.451318918704
Lincoln,8903.35588434744
jeep,8812.251581330993
Subaru,8748.276741369167
Chrysler,8505.526203277455
Tesla,8456.120811777486
toyota,8381.93896538695
chevrolet,8348.862607597992
ford,8330.74427457315
Honda,8310.704024335058
Dodge,8299.608357399506
cadillac,8285.497064340725
Cadillac,8207.415036967112
NISSAN,8204.588700442118
Nissan,8174.087662995558
Hyundai,8160.14572447467
JEEP,8155.3604451700185
bmw,8154.015480632859
SUBARU,8146.308468312074
volvo,8122.952550423774
Saab,8111.575645510517
Mercedes,8002.580536195632
chevy,7976.400170417798
Volkswagen,7941.948688325221
lexus,7937.9350121870275
Scion,7921.431921022911
TOYOTA,7908.603839484487
Toyota,7903.632124149594
mazda,7894.976426452897
volkswagen,7884.089308531715
tesla,7865.8486343190025
TESLA,7865.1225864385715
Chevy,7841.890797571036
VW,7836.070476578095
Kia,7802.105410958357
Fiat,7787.3205881061185
Buick,7775.824168568434
Mini,7693.854378469374
HONDA,7688.342886630702
kia,7661.354466127154
FORD,7629.4875846449
nissan,7624.563800991041
subaru,7601.550146321353
dodge,7592.532104049532
ACURA,7592.175443752658
hyundai,7579.489233611441
Volvo,7577.392050257733
honda,7576.760323313873
Mercury,7563.259987663077
acura,7077.275840413865
