feature,importance
mileage_num,19.125725831794256
year_num,11.964321697373496
make,11.91759963102168
color,11.087029967249729
drivetrain,10.638538960751719
vin_prefix,8.1919623769189
is_owner,7.142992013432199
model,6.353929425790838
sunroof,5.557065038973597
title_status,4.9761801252661355
transmission,3.044654931427492
